pi_time,state_time,mot_ang,mot_vel,mot_acc,mot_volt,mot_cur,batt_volt,batt_curr,temperature,status_mn,status_ex,status_re,ank_ang
1713469425.286209,7229103,2623,524,51,-224,-4183,23930,265,35,79,0,0,4083
1713469425.290209,7229107,2707,469,-33,-248,-4190,23930,265,35,79,0,0,4088
1713469425.2942085,7229111,2789,447,-93,-264,-4211,23931,260,35,79,0,0,4097
1713469425.298209,7229115,2869,438,-128,-328,-4230,23931,260,35,79,0,0,4105
1713469425.3022091,7229119,2943,409,-131,-392,-4255,23931,260,35,79,0,0,4109
1713469425.3062263,7229123,3017,412,-111,-360,-4278,23925,287,35,79,0,0,4116
1713469425.3102388,7229127,3091,404,-76,-400,-4310,23925,287,35,79,0,0,4123
1713469425.3142135,7229131,3168,424,-36,-312,-4354,23918,312,35,79,0,0,4129
1713469425.318217,7229135,3247,434,-9,-352,-4378,23918,312,35,79,0,0,4136
1713469425.3222067,7229139,3326,431,11,-360,-4415,23918,312,35,79,0,0,4142
1713469425.3262112,7229143,3403,426,20,-408,-4471,23915,311,35,79,0,0,4148
1713469425.3302393,7229147,3481,423,22,-472,-4495,23915,311,35,79,0,0,4154
1713469425.3342378,7229151,3557,421,4,-440,-4553,23916,333,35,79,0,0,4161
1713469425.338239,7229155,3632,415,-8,-536,-4601,23916,333,35,79,0,0,4167
1713469425.3422108,7229159,3706,404,-17,-544,-4633,23916,333,35,79,0,0,4173
1713469425.346214,7229163,3779,397,-66,-656,-4680,23914,351,35,79,0,0,4180
1713469425.3503153,7229167,3842,353,-74,-712,-4733,23914,351,35,79,0,0,4183
1713469425.3542259,7229171,3902,326,-88,-872,-4797,23908,363,36,79,0,0,4189
1713469425.3582282,7229175,3951,271,-74,-1032,-4847,23908,363,36,79,0,0,4193
1713469425.362223,7229179,3988,209,-121,-1104,-4966,23908,363,36,79,0,0,4197
1713469425.3662155,7229183,4020,175,-131,-1320,-5015,23895,375,36,79,0,0,4200
1713469425.3702123,7229187,4046,141,-151,-1392,-5061,23895,375,36,79,0,0,4202
1713469425.3742108,7229191,4063,94,-192,-1600,-5136,23880,424,35,79,0,0,4205
1713469425.3782153,7229195,4063,0,-204,-1872,-5171,23880,424,35,79,0,0,4205
1713469425.3822093,7229199,4051,-72,-226,-1912,-5277,23880,424,35,79,0,0,4205
1713469425.3862138,7229203,4042,-47,-227,-1800,-5454,23860,523,35,79,0,0,4205
1713469425.3902102,7229207,4042,0,-187,-1760,-5576,23860,523,35,79,0,0,4205
1713469425.3942084,7229211,4048,29,-115,-1824,-5617,23845,605,36,79,0,0,4205
1713469425.3982096,7229215,4047,-6,-32,-1896,-5679,23845,605,36,79,0,0,4207
1713469425.4022086,7229219,4042,-20,21,-1928,-5780,23845,605,36,79,0,0,4208
1713469425.406212,7229223,4040,-14,32,-1952,-5879,23831,653,35,79,0,0,4208
1713469425.4104354,7229227,4037,-17,4,-1984,-5979,23831,653,35,79,0,0,4208
1713469425.4142206,7229231,4034,-18,-23,-2016,-6078,23822,673,35,79,0,0,4208
1713469425.4182143,7229235,4029,-22,-24,-2040,-6157,23822,673,35,79,0,0,4209
1713469425.4222112,7229239,4024,-26,-11,-2104,-6240,23822,673,35,79,0,0,4209
1713469425.4262142,7229243,4014,-55,-12,-2184,-6343,23813,700,35,79,0,0,4209
1713469425.4302096,7229247,4000,-77,-32,-2224,-6452,23813,700,35,79,0,0,4209
1713469425.43421,7229251,3983,-95,-61,-2144,-6589,23795,731,35,79,0,0,4209
1713469425.4382126,7229255,3976,-40,-52,-2032,-6726,23795,731,35,79,0,0,4209
1713469425.442209,7229259,3980,20,-10,-2024,-6822,23795,731,35,79,0,0,4209
1713469425.44621,7229263,3981,3,39,-2152,-6860,23781,744,35,79,0,0,4209
1713469425.4502108,7229267,3977,-26,64,-2224,-6929,23781,744,35,79,0,0,4209
1713469425.4542084,7229271,3968,-46,54,-2288,-7056,23772,781,35,79,0,0,4210
1713469425.4582107,7229275,3961,-40,16,-2344,-7147,23772,781,35,79,0,0,4210
1713469425.4622095,7229279,3950,-58,-35,-2504,-7216,23772,781,35,79,0,0,4210
1713469425.4662106,7229283,3926,-132,-74,-2720,-7287,23769,824,35,79,0,0,4210
1713469425.4702082,7229287,3897,-160,-106,-2672,-7437,23769,824,35,79,0,0,4209
1713469425.4742112,7229291,3874,-121,-105,-2624,-7594,23754,919,35,79,0,0,4208
1713469425.4782116,7229295,3853,-117,-92,-2592,-7681,23754,919,35,79,0,0,4207
1713469425.4822078,7229299,3839,-69,-49,-2480,-7807,23754,919,35,79,0,0,4209
1713469425.4864602,7229303,3842,18,39,-2376,-7915,23734,987,35,79,0,0,4208
1713469425.4902122,7229307,3846,23,126,-2496,-7963,23734,987,35,79,0,0,4208
1713469425.4942222,7229311,3843,-16,151,-2584,-7993,23718,1018,36,79,0,0,4208
1713469425.498212,7229315,3834,-50,105,-2680,-8098,23718,1018,36,79,0,0,4209
1713469425.5022092,7229319,3824,-50,52,-2808,-8210,23718,1018,36,79,0,0,4209
1713469425.5062597,7229323,3804,-108,-29,-3112,-8273,23706,1037,35,79,0,0,4208
1713469425.5102453,7229327,3768,-199,-124,-3272,-8355,23706,1037,35,79,0,0,4208
1713469425.514257,7229331,3725,-233,-173,-3288,-8525,23687,1131,35,79,0,0,4206
1713469425.518212,7229335,3681,-242,-195,-3336,-8650,23687,1131,35,79,0,0,4204
1713469425.5222106,7229339,3635,-253,-186,-3336,-8745,23687,1131,35,79,0,0,4202
1713469425.5262132,7229343,3591,-246,-153,-3248,-8918,23654,1280,35,79,0,0,4200
1713469425.5302086,7229347,3549,-228,-85,-3384,-9043,23654,1280,35,79,0,0,4197
1713469425.534209,7229351,3498,-281,-34,-3688,-9066,23625,1420,36,79,0,0,4194
1713469425.538209,7229355,3425,-398,-53,-4416,-9210,23625,1420,36,79,0,0,4186
1713469425.5422137,7229359,3305,-661,-176,-5368,-9452,23625,1420,36,79,0,0,4178
1713469425.5462136,7229363,3113,-1052,-441,-6296,-9789,23573,1688,35,79,0,0,4164
1713469425.5502286,7229367,2858,-1401,-771,-7232,-9945,23573,1688,35,79,0,0,4148
1713469425.5542264,7229371,2529,-1811,-1116,-8448,-10020,23456,2209,35,79,0,0,4124
1713469425.5582535,7229375,2133,-2173,-1402,-9192,-10127,23456,2209,35,79,0,0,4092
1713469425.562229,7229379,1676,-2518,-1561,-9888,-10425,23456,2209,35,79,0,0,4063
1713469425.566252,7229383,1146,-2910,-1622,-11232,-10794,23241,3098,35,79,0,0,4021
1713469425.5702097,7229387,558,-3232,-1609,-11648,-10812,23241,3098,35,79,0,0,3986
1713469425.5742466,7229391,-80,-3516,-1557,-12448,-11229,22957,4200,35,79,0,0,3936
1713469425.5782132,7229395,-751,-3694,-1455,-12064,-11412,22957,4200,35,79,0,0,3883
1713469425.582211,7229399,-1421,-3685,-1249,-12136,-11367,22957,4200,35,79,0,0,3840
1713469425.5862126,7229403,-2073,-3580,-915,-12752,-11425,22683,5268,36,79,0,0,3784
1713469425.5902095,7229407,-2704,-3472,-504,-12016,-11740,22683,5268,36,79,0,0,3741
1713469425.5942082,7229411,-3316,-3365,-102,-11416,-11884,22488,5926,35,79,0,0,3690
1713469425.5982099,7229415,-3903,-3224,222,-11088,-12131,22488,5926,35,79,0,0,3642
1713469425.6022062,7229419,-4465,-3092,425,-10904,-12181,22488,5926,35,79,0,0,3605
1713469425.6062105,7229423,-4994,-2911,523,-9880,-12163,22418,6112,35,79,0,0,3564
1713469425.6102107,7229427,-5488,-2711,604,-10200,-12420,22418,6112,35,79,0,0,3530
1713469425.6142085,7229431,-5980,-2702,628,-10896,-12125,22422,5985,36,79,0,0,3486
1713469425.6182094,7229435,-6482,-2759,549,-10592,-12186,22422,5985,36,79,0,0,3441
1713469425.6222053,7229439,-7005,-2883,374,-11056,-12560,22422,5985,36,79,0,0,3404
1713469425.6262188,7229443,-7560,-3051,98,-11776,-12455,22422,5908,36,79,0,0,3359
1713469425.6302109,7229447,-8148,-3238,-220,-11312,-12476,22422,5908,36,79,0,0,3319
1713469425.6342084,7229451,-8763,-3380,-490,-12040,-12616,22380,6010,35,79,0,0,3269
1713469425.6382244,7229455,-9371,-3345,-574,-11336,-12474,22380,6010,35,79,0,0,3219
1713469425.6422083,7229459,-9944,-3149,-465,-11328,-12411,22380,6010,35,79,0,0,3180
1713469425.646209,7229463,-10466,-2877,-161,-9824,-12100,22324,6175,35,79,0,0,3134
1713469425.6502082,7229467,-10923,-2509,280,-8808,-12212,22324,6175,35,79,0,0,3102
1713469425.6542292,7229471,-11286,-1991,795,-6880,-11881,22369,5874,35,79,0,0,3068
1713469425.658207,7229475,-11528,-1322,1336,-5376,-11573,22369,5874,35,79,0,0,3043
1713469425.662205,7229479,-11652,-683,1831,-3304,-11209,22369,5874,35,79,0,0,3033
1713469425.666209,7229483,-11637,91,2287,-2168,-10719,22599,4752,36,79,0,0,3031
1713469425.6702056,7229487,-11538,539,2601,-1352,-10371,22599,4752,36,79,0,0,3033
1713469425.6742058,7229491,-11412,696,2602,-1232,-9895,22985,3065,35,79,0,0,3036
1713469425.6782093,7229495,-11276,743,2274,-1056,-9351,22985,3065,35,79,0,0,3048
1713469425.6822042,7229499,-11133,782,1679,-584,-9125,22985,3065,35,79,0,0,3059
1713469425.686423,7229503,-10966,915,1079,-72,-8737,23356,1580,35,79,0,0,3075
1713469425.6902032,7229507,-10752,1172,646,272,-8085,23356,1580,35,79,0,0,3088
1713469425.6942036,7229511,-10465,1580,598,1128,-7590,23633,586,36,79,0,0,3116
1713469425.6982083,7229515,-10086,2078,853,2856,-7326,23633,586,36,79,0,0,3143
1713469425.7022107,7229519,-9589,2732,1305,4952,-6983,23633,586,36,79,0,0,3184
1713469425.706222,7229523,-8949,3522,1844,7088,-6534,23819,-37,36,79,0,0,3239
1713469425.710235,7229527,-8155,4365,2391,8936,-5901,23819,-37,36,79,0,0,3286
1713469425.7142107,7229531,-7246,4996,2824,10448,-5335,24013,-737,36,79,0,0,3360
1713469425.718212,7229535,-6268,5378,2985,11952,-5135,24013,-737,36,79,0,0,3418
1713469425.723806,7229541,-4645,6111,2749,14008,-4579,24195,-1346,35,79,0,0,3548
1713469425.7262104,7229543,-4049,6425,2627,14488,-4201,24195,-1346,35,79,0,0,3593
1713469425.730207,7229547,-2836,6675,2316,14232,-3442,24195,-1346,35,79,0,0,3665
1713469425.7342188,7229551,-1640,6571,1861,15240,-3286,24298,-1598,35,79,0,0,3761
1713469425.7382033,7229555,-407,6782,1448,15680,-3011,24298,-1598,35,79,0,0,3839
1713469425.742208,7229559,829,6805,1091,14456,-2072,24298,-1598,35,79,0,0,3935
1713469425.7472959,7229564,2248,6171,374,13048,-1713,24289,-1396,35,79,0,0,4022
1713469425.7502189,7229567,3041,5848,-148,12584,-1791,24289,-1396,35,79,0,0,4079
1713469425.75469,7229572,4313,5557,-798,11104,-1360,24219,-975,36,79,0,0,4137
1713469425.758246,7229575,5010,5190,-1078,10264,-1121,24219,-975,36,79,0,0,4173
1713469425.762296,7229579,5858,4664,-1508,9800,-1095,24219,-975,36,79,0,0,4216
1713469425.7662098,7229583,6651,4354,-1747,9704,-893,24133,-543,36,79,0,0,4258
1713469425.7702062,7229587,7436,4316,-1636,9720,-530,24133,-543,36,79,0,0,4284
1713469425.77421,7229591,8227,4346,-1355,9448,-257,24058,-198,35,79,0,0,4314
1713469425.7782128,7229595,8989,4196,-1053,8872,-140,24058,-198,35,79,0,0,4334
1713469425.7822077,7229599,9707,3947,-749,8392,-240,24058,-198,35,79,0,0,4357
1713469425.786232,7229603,10386,3732,-571,8072,-355,24000,52,36,79,0,0,4378
1713469425.7902062,7229607,11042,3610,-586,7880,-364,24000,52,36,79,0,0,4390
1713469425.7942095,7229611,11693,3583,-661,7704,-281,23964,165,36,79,0,0,4399
1713469425.7982092,7229615,12335,3530,-651,7384,-196,23964,165,36,79,0,0,4404
1713469425.8022103,7229619,12946,3356,-547,6856,-194,23964,165,36,79,0,0,4408
1713469425.8062103,7229623,13515,3133,-484,6376,-261,23954,205,36,79,0,0,4407
1713469425.8102071,7229627,14050,2938,-522,5968,-348,23954,205,36,79,0,0,4406
1713469425.8142035,7229631,14552,2764,-634,5592,-395,23956,192,36,79,0,0,4406
1713469425.8182082,7229635,15032,2640,-746,5224,-422,23956,192,36,79,0,0,4405
1713469425.8222048,7229639,15495,2541,-756,4744,-431,23956,192,36,79,0,0,4402
1713469425.8262086,7229643,15937,2433,-685,4264,-423,23959,186,36,79,0,0,4399
1713469425.8302066,7229647,16348,2261,-598,3664,-476,23959,186,36,79,0,0,4393
1713469425.834206,7229651,16720,2043,-586,3056,-579,23961,172,36,79,0,0,4385
1713469425.8382087,7229655,17042,1767,-658,2440,-673,23961,172,36,79,0,0,4379
1713469425.8422055,7229659,17315,1501,-791,1808,-742,23961,172,36,79,0,0,4371
1713469425.8462226,7229663,17537,1225,-954,1104,-800,23966,171,36,79,0,0,4363
1713469425.8502057,7229667,17712,955,-1077,448,-840,23966,171,36,79,0,0,4357
1713469425.854208,7229671,17838,694,-1146,80,-902,23966,170,36,79,0,0,4354
1713469425.8582048,7229675,17907,381,-1180,-184,-1079,23966,170,36,79,0,0,4351
1713469425.862255,7229679,17916,45,-1225,-440,-1076,23966,170,36,79,0,0,4351
1713469425.8662102,7229683,17882,-186,-1248,-880,-830,23961,197,36,79,0,0,4351
1713469425.8702064,7229687,17821,-341,-1214,-1360,-712,23961,197,36,79,0,0,4351
1713469425.8742075,7229691,17732,-487,-1124,-1776,-773,23949,234,36,79,0,0,4352
1713469425.878204,7229695,17609,-676,-992,-2296,-853,23949,234,36,79,0,0,4353
1713469425.8822005,7229699,17452,-860,-868,-2856,-900,23949,234,36,79,0,0,4356
1713469425.886198,7229703,17259,-1061,-785,-3240,-904,23935,283,36,79,0,0,4359
1713469425.8902004,7229707,17032,-1249,-776,-3688,-911,23935,283,36,79,0,0,4366
1713469425.8942034,7229711,16769,-1448,-804,-4120,-910,23922,321,35,79,0,0,4375
1713469425.8982093,7229715,16470,-1646,-835,-4472,-893,23922,321,35,79,0,0,4384
1713469425.902234,7229719,16136,-1833,-848,-4912,-874,23922,321,35,79,0,0,4395
1713469425.9062164,7229723,15771,-2005,-842,-5232,-832,23913,380,35,79,0,0,4405
1713469425.9104137,7229727,15383,-2135,-815,-5504,-804,23913,380,35,79,0,0,4414
1713469425.914202,7229731,14979,-2220,-742,-5816,-754,23906,409,36,79,0,0,4423
1713469425.9182088,7229735,14562,-2297,-652,-6088,-716,23906,409,36,79,0,0,4431
1713469425.9222,7229739,14133,-2362,-536,-6328,-689,23906,409,36,79,0,0,4438
1713469425.9262207,7229743,13682,-2480,-444,-6648,-684,23900,444,36,79,0,0,4445
1713469425.9302065,7229747,13206,-2618,-414,-6992,-696,23900,444,36,79,0,0,4450
1713469425.9341996,7229751,12700,-2780,-434,-7232,-720,23889,469,36,79,0,0,4457
1713469425.9382977,7229755,12161,-2967,-517,-7504,-749,23889,469,36,79,0,0,4459
1713469425.9421978,7229759,11595,-3113,-602,-7824,-750,23889,469,36,79,0,0,4463
1713469425.9462013,7229763,11019,-3164,-640,-7832,-696,23879,494,36,79,0,0,4465
1713469425.9502182,7229767,10446,-3156,-583,-8040,-628,23879,494,36,79,0,0,4465
1713469425.9542313,7229771,9868,-3175,-450,-8248,-562,23873,491,36,79,0,0,4464
1713469425.9581985,7229775,9270,-3284,-316,-8560,-573,23873,491,36,79,0,0,4463
1713469425.9622016,7229779,8645,-3440,-258,-8776,-649,23873,491,36,79,0,0,4462
1713469425.9666054,7229783,7992,-3587,-303,-8728,-747,23872,502,35,79,0,0,4458
1713469425.9702,7229787,7361,-3475,-353,-7808,-873,23872,502,35,79,0,0,4438
1713469425.9741971,7229791,6820,-2975,-191,-6232,-904,23869,529,35,79,0,0,4404
1713469425.9784262,7229795,6408,-2263,310,-4392,-777,23869,529,35,79,0,0,4379
1713469425.982202,7229799,6142,-1466,1088,-2352,-736,23869,529,35,79,0,0,4357
1713469425.986208,7229803,6021,-660,1972,-904,-756,23876,514,36,79,0,0,4343
1713469425.990204,7229807,6038,91,2716,8,-711,23876,514,36,79,0,0,4339
1713469425.9942036,7229811,6149,609,3113,424,-835,23892,425,36,79,0,0,4341
1713469425.9982045,7229815,6295,805,3028,664,-1021,23892,425,36,79,0,0,4345
1713469426.0022035,7229819,6436,781,2533,272,-970,23892,425,36,79,0,0,4347
1713469426.0062075,7229823,6545,594,1747,48,-1112,23921,288,35,79,0,0,4347
1713469426.010202,7229827,6592,256,837,-232,-1375,23921,288,35,79,0,0,4344
1713469426.0142033,7229831,6583,-53,-45,-744,-1292,23936,239,36,79,0,0,4336
1713469426.0182145,7229835,6533,-274,-679,-1264,-1040,23936,239,36,79,0,0,4324
1713469426.022201,7229839,6447,-467,-1010,-1808,-978,23936,239,36,79,0,0,4313
1713469426.026202,7229843,6321,-693,-1106,-2472,-1052,23935,276,36,79,0,0,4301
1713469426.0302022,7229847,6151,-936,-1080,-3000,-1181,23935,276,36,79,0,0,4290
1713469426.0342023,7229851,5939,-1167,-1017,-3664,-1208,23919,333,36,79,0,0,4277
1713469426.038209,7229855,5683,-1406,-984,-4232,-1178,23919,333,36,79,0,0,4267
1713469426.0422025,7229859,5466,-1562,-993,-4664,-1194,23919,333,36,79,0,0,4255
1713469426.0462031,7229863,5147,-1751,-989,-4944,-1231,23902,391,36,79,0,0,4238
1713469426.0502012,7229867,4815,-1829,-905,-4824,-1264,23902,391,36,79,0,0,4222
1713469426.054423,7229871,4485,-1812,-734,-4520,-1278,23889,456,35,79,0,0,4200
1713469426.0582066,7229875,4182,-1671,-452,-3880,-1260,23889,456,35,79,0,0,4184
1713469426.0622044,7229879,3926,-1405,-76,-3000,-1269,23889,456,35,79,0,0,4165
1713469426.0662458,7229883,3737,-1037,373,-1992,-1224,23886,488,35,79,0,0,4151
1713469426.0702257,7229887,3625,-621,840,-1024,-1122,23886,488,35,79,0,0,4145
1713469426.0742085,7229891,3580,-244,1220,-344,-1050,23894,463,36,79,0,0,4139
1713469426.0782044,7229895,3585,28,1445,-152,-1135,23894,463,36,79,0,0,4137
1713469426.0822031,7229899,3606,119,1426,-200,-1158,23894,463,36,79,0,0,4133
1713469426.0862048,7229903,3617,54,1161,-400,-1092,23903,391,36,79,0,0,4130
1713469426.0902,7229907,3601,-82,717,-784,-1021,23903,391,36,79,0,0,4123
1713469426.094202,7229911,3556,-249,215,-1208,-987,23918,335,36,79,0,0,4110
1713469426.0982015,7229915,3480,-417,-220,-1672,-997,23918,335,36,79,0,0,4097
1713469426.102201,7229919,3365,-629,-530,-2264,-1047,23918,335,36,79,0,0,4078
1713469426.106218,7229923,3208,-869,-727,-2888,-1159,23922,343,36,79,0,0,4058
1713469426.1102326,7229927,3003,-1126,-858,-3568,-1208,23922,343,36,79,0,0,4039
1713469426.1142056,7229931,2756,-1360,-938,-4144,-1220,23910,385,36,79,0,0,4014
1713469426.1182172,7229935,2467,-1589,-1007,-4688,-1228,23910,385,36,79,0,0,3994
1713469426.1222029,7229939,2139,-1802,-1028,-5328,-1210,23910,385,36,79,0,0,3967
1713469426.1262066,7229943,1772,-2019,-1011,-5928,-1197,23888,450,36,79,0,0,3940
1713469426.1302323,7229947,1359,-2264,-1003,-6456,-1240,23888,450,36,79,0,0,3917
1713469426.1342018,7229951,900,-2527,-999,-7080,-1307,23868,512,36,79,0,0,3885
1713469426.1382527,7229955,391,-2795,-1034,-7576,-1342,23868,512,36,79,0,0,3858
1713469426.1422005,7229959,-158,-3025,-1061,-7712,-1411,23868,512,36,79,0,0,3821
1713469426.1462004,7229963,-718,-3087,-1005,-7496,-1518,23851,616,35,79,0,0,3777
1713469426.1502223,7229967,-1248,-2915,-771,-6920,-1495,23851,616,35,79,0,0,3749
1713469426.1542177,7229971,-1717,-2579,-335,-6128,-1403,23837,678,35,79,0,0,3710
1713469426.158273,7229975,-2112,-2171,246,-5152,-1374,23837,678,35,79,0,0,3686
1713469426.1622014,7229979,-2432,-1760,843,-4080,-1378,23837,678,35,79,0,0,3659
1713469426.166204,7229983,-2673,-1323,1336,-3032,-1415,23829,669,35,79,0,0,3637
1713469426.1702,7229987,-2840,-918,1648,-2040,-1368,23829,669,35,79,0,0,3624
1713469426.174199,7229991,-2945,-576,1746,-1320,-1282,23843,567,35,79,0,0,3613
1713469426.1782055,7229995,-3000,-300,1692,-848,-1262,23843,567,35,79,0,0,3607
1713469426.182199,7229999,-3031,-163,1516,-712,-1309,23843,567,35,79,0,0,3600
1713469426.186202,7230003,-3053,-120,1223,-632,-1332,23873,421,35,79,0,0,3595
1713469426.1902046,7230007,-3073,-112,875,-728,-1285,23873,421,35,79,0,0,3594
1713469426.1942022,7230011,-3101,-151,514,-832,-1210,23902,320,35,79,0,0,3591
1713469426.1982033,7230015,-3130,-162,234,-736,-1230,23902,320,35,79,0,0,3590
1713469426.202233,7230019,-3159,-157,54,-664,-1245,23902,320,35,79,0,0,3589
1713469426.2062144,7230023,-3177,-98,2,-352,-1270,23913,282,35,79,0,0,3587
1713469426.2102017,7230027,-3171,34,65,-160,-1292,23913,282,35,79,0,0,3588
1713469426.2141984,7230031,-3148,120,177,-128,-1211,23919,277,36,79,0,0,3590
1713469426.2182052,7230035,-3119,158,275,-72,-1149,23919,277,36,79,0,0,3592
1713469426.2222002,7230039,-3075,242,328,-40,-1135,23919,277,36,79,0,0,3594
1713469426.2262034,7230043,-3017,319,345,-8,-1131,23921,257,35,79,0,0,3599
1713469426.2301998,7230047,-2936,447,352,144,-1132,23921,257,35,79,0,0,3607
1713469426.234197,7230051,-2819,648,402,608,-1151,23930,221,35,79,0,0,3617
1713469426.238204,7230055,-2660,876,532,1144,-1153,23930,221,35,79,0,0,3631
1713469426.242211,7230059,-2458,1110,690,1728,-1197,23930,221,35,79,0,0,3648
1713469426.2462018,7230063,-2216,1331,832,2248,-1251,23940,189,35,79,0,0,3669
1713469426.250201,7230067,-1937,1528,921,2592,-1288,23940,189,35,79,0,0,3688
1713469426.2542002,7230071,-1635,1661,922,2816,-1320,23949,155,36,79,0,0,3714
1713469426.2582614,7230075,-1317,1751,832,2744,-1371,23949,155,36,79,0,0,3735
1713469426.2622006,7230079,-1000,1749,659,2544,-1415,23949,155,36,79,0,0,3760
1713469426.2662117,7230083,-693,1690,437,2120,-1459,23961,105,36,79,0,0,3784
1713469426.2702007,7230087,-416,1523,156,1480,-1576,23961,105,36,79,0,0,3803
1713469426.274215,7230091,-184,1275,-167,688,-1735,23971,78,36,79,0,0,3823
1713469426.2782297,7230095,-7,981,-503,216,-1907,23971,78,36,79,0,0,3838
1713469426.2821994,7230099,108,635,-826,-168,-2244,23971,78,36,79,0,0,3850
1713469426.286206,7230103,159,279,-1103,-536,-2447,23973,117,35,79,0,0,3858
1713469426.2901986,7230107,165,34,-1270,-944,-2357,23973,117,35,79,0,0,3861
1713469426.294198,7230111,152,-71,-1252,-1104,-2348,23956,217,35,79,0,0,3865
1713469426.2981985,7230115,137,-87,-1066,-1032,-2569,23956,217,35,79,0,0,3866
1713469426.302199,7230119,136,-8,-739,-824,-2812,23956,217,35,79,0,0,3869
1713469426.3101184,7230127,177,147,-21,-576,-3089,23932,299,36,79,0,0,3876
1713469426.3124075,7230129,194,175,98,-384,-3160,23932,299,36,79,0,0,3879
1713469426.3141983,7230131,220,237,203,-224,-3229,23917,353,35,79,0,0,3882
1713469426.3182478,7230135,289,380,337,-120,-3247,23917,353,35,79,0,0,3887
1713469426.3221977,7230139,384,524,429,-88,-3292,23917,353,35,79,0,0,3895
1713469426.326202,7230143,498,627,479,-32,-3412,23923,332,35,79,0,0,3906
